v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,target
31,blue-collar,married,primary,no,1601,no,no,cellular,21,nov,521,3,-1,0,unknown,0
28,admin.,single,secondary,no,244,yes,no,unknown,9,may,31,3,-1,0,unknown,0
40,admin.,married,secondary,no,3234,no,no,unknown,6,jun,82,1,-1,0,unknown,0
37,blue-collar,married,primary,no,7,no,no,unknown,6,jun,176,1,-1,0,unknown,0
23,services,single,secondary,no,0,yes,no,unknown,29,may,544,4,-1,0,unknown,0
31,housemaid,divorced,primary,no,168,yes,no,cellular,15,may,266,3,-1,0,unknown,0
54,blue-collar,married,primary,no,4503,no,no,telephone,21,nov,168,3,-1,0,unknown,0
19,student,single,secondary,no,372,no,no,telephone,8,jul,444,3,-1,0,unknown,1
34,blue-collar,single,secondary,no,341,yes,no,unknown,8,may,195,1,-1,0,unknown,0
34,blue-collar,married,secondary,no,8558,yes,no,unknown,2,jun,466,2,-1,0,unknown,0
30,unemployed,married,primary,no,1787,no,no,cellular,19,oct,79,1,-1,0,unknown,0
47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,0
40,admin.,divorced,secondary,no,-105,yes,no,unknown,30,may,385,2,-1,0,unknown,0
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown,1
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,0
28,management,single,tertiary,no,3053,no,no,telephone,18,jan,165,4,-1,0,unknown,0
42,blue-collar,married,primary,no,530,no,no,unknown,11,jun,850,8,-1,0,unknown,0
45,technician,divorced,secondary,no,1066,yes,yes,cellular,19,nov,124,2,-1,0,unknown,0
33,blue-collar,single,primary,no,0,no,no,telephone,9,jul,83,1,-1,0,unknown,0
58,retired,married,tertiary,no,258,no,yes,cellular,19,aug,285,1,-1,0,unknown,0
51,blue-collar,married,secondary,no,8180,yes,no,cellular,20,nov,86,1,-1,0,unknown,0
52,unemployed,married,primary,no,1724,no,no,cellular,29,jan,73,1,-1,0,unknown,0
33,blue-collar,married,secondary,no,91,yes,no,cellular,14,apr,283,2,-1,0,unknown,0
43,blue-collar,married,primary,no,2605,yes,no,unknown,15,may,347,4,-1,0,unknown,0
57,retired,married,primary,no,641,no,yes,telephone,30,jan,124,4,-1,0,unknown,0
30,management,divorced,tertiary,no,415,yes,yes,cellular,6,may,984,1,343,4,failure,1
53,retired,married,primary,no,3975,no,no,unknown,20,jun,23,2,-1,0,unknown,0
43,entrepreneur,married,tertiary,no,1,yes,yes,cellular,15,jul,61,2,-1,0,unknown,0
32,housemaid,married,secondary,no,0,yes,no,cellular,12,may,549,1,368,2,failure,0
22,student,single,primary,no,110,yes,no,cellular,18,may,237,2,-1,0,unknown,0
39,blue-collar,single,secondary,no,4286,yes,no,unknown,20,may,1376,2,-1,0,unknown,0
29,management,single,tertiary,no,-233,yes,no,unknown,19,may,329,1,-1,0,unknown,0
41,management,married,secondary,no,1273,no,no,unknown,20,jun,73,3,-1,0,unknown,0
53,management,married,secondary,no,2522,no,no,unknown,9,jun,478,2,-1,0,unknown,0
32,technician,married,secondary,no,342,yes,no,cellular,29,jul,146,3,-1,0,unknown,0
38,blue-collar,married,primary,no,2472,yes,no,unknown,3,jun,176,2,-1,0,unknown,0
58,services,married,secondary,no,382,no,no,cellular,26,aug,384,4,-1,0,unknown,0
85,retired,married,primary,no,12114,no,no,telephone,12,feb,165,2,-1,0,unknown,1
45,blue-collar,divorced,primary,no,102,yes,no,cellular,11,may,282,1,-1,0,unknown,0
53,admin.,married,tertiary,no,1379,no,no,cellular,4,aug,68,1,-1,0,unknown,0
56,housemaid,divorced,primary,no,61,no,no,cellular,2,jun,144,1,-1,0,unknown,0
45,technician,divorced,tertiary,no,378,yes,yes,cellular,13,may,67,2,-1,0,unknown,0
33,services,married,secondary,no,2533,yes,no,cellular,18,may,16,6,180,2,other,0
31,services,single,secondary,no,1192,yes,no,cellular,7,may,156,2,349,2,other,0
27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,0
26,technician,married,tertiary,no,192,yes,no,cellular,18,jul,116,1,-1,0,unknown,0
36,blue-collar,married,secondary,no,4,yes,no,cellular,6,may,544,4,-1,0,unknown,0
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,0
37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,unknown,0
35,management,single,tertiary,no,681,no,no,cellular,18,feb,737,1,561,2,success,1
35,admin.,married,tertiary,no,690,no,no,cellular,16,oct,108,1,-1,0,unknown,0
30,services,married,unknown,no,840,no,no,cellular,29,jan,163,2,-1,0,unknown,0
45,blue-collar,married,primary,no,446,yes,no,unknown,28,may,51,1,-1,0,unknown,0
31,admin.,single,secondary,no,68,yes,no,cellular,16,apr,570,2,-1,0,unknown,0
34,services,divorced,secondary,no,78,yes,no,unknown,7,may,35,3,-1,0,unknown,0
54,unemployed,single,primary,no,199,yes,no,cellular,21,nov,532,1,-1,0,unknown,0
48,blue-collar,married,secondary,no,5241,yes,no,unknown,29,may,158,1,-1,0,unknown,0
29,technician,single,secondary,no,110,yes,no,cellular,13,apr,1036,1,-1,0,unknown,1
42,services,married,primary,no,2567,yes,no,unknown,19,may,401,2,-1,0,unknown,0
39,management,married,tertiary,no,1802,no,no,cellular,25,jan,129,2,97,2,failure,0
30,services,married,secondary,no,2212,yes,no,telephone,30,jan,41,1,249,2,other,0
43,technician,single,tertiary,no,4243,yes,no,unknown,23,may,30,10,-1,0,unknown,0
46,blue-collar,married,primary,no,-44,no,yes,telephone,22,aug,16,13,-1,0,unknown,0
32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,failure,0
44,management,divorced,tertiary,no,0,no,no,cellular,13,aug,169,2,-1,0,unknown,0
35,admin.,divorced,secondary,no,183,no,yes,cellular,6,feb,12,7,217,1,failure,0
32,blue-collar,married,secondary,no,472,yes,no,cellular,20,apr,58,2,342,2,failure,0
37,technician,single,unknown,no,334,no,yes,cellular,25,jul,442,12,-1,0,unknown,0
38,entrepreneur,married,secondary,no,0,yes,no,cellular,19,nov,202,1,-1,0,unknown,0
32,blue-collar,married,secondary,no,356,yes,no,cellular,8,may,451,3,-1,0,unknown,0
24,blue-collar,single,secondary,no,27,yes,no,cellular,6,may,404,1,338,2,failure,0
36,technician,married,secondary,no,295,no,no,cellular,12,aug,129,6,-1,0,unknown,0
51,technician,married,secondary,yes,61,no,yes,telephone,30,jul,27,20,-1,0,unknown,0
51,technician,married,secondary,no,12061,yes,no,unknown,13,may,332,1,-1,0,unknown,0
33,housemaid,married,tertiary,no,98,yes,yes,unknown,7,may,109,1,-1,0,unknown,0
49,technician,married,tertiary,no,523,yes,no,cellular,3,apr,203,1,31,2,success,0
33,technician,married,secondary,no,844,yes,no,cellular,23,jul,476,3,-1,0,unknown,0
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other,0
37,technician,divorced,secondary,no,-18,no,no,cellular,21,aug,870,4,-1,0,unknown,0
32,housemaid,single,tertiary,no,93,no,no,cellular,23,jul,495,2,-1,0,unknown,0
30,self-employed,married,tertiary,no,1785,no,no,unknown,17,oct,235,1,-1,0,unknown,1
38,admin.,married,secondary,no,1933,yes,no,cellular,16,apr,622,1,-1,0,unknown,0
26,management,single,tertiary,no,33,no,yes,cellular,8,jul,253,1,-1,0,unknown,0
46,unemployed,single,secondary,no,836,no,no,cellular,18,nov,95,1,-1,0,unknown,0
33,blue-collar,married,secondary,no,355,yes,no,unknown,4,jun,87,3,-1,0,unknown,0
48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,unknown,0
32,management,single,secondary,no,0,yes,no,cellular,17,jul,139,5,-1,0,unknown,0
41,management,divorced,tertiary,no,1,yes,no,unknown,19,jun,244,1,-1,0,unknown,0
37,management,married,tertiary,no,26,no,no,cellular,17,jun,151,7,62,4,failure,0
29,management,single,tertiary,no,15459,no,no,cellular,18,feb,264,7,-1,0,unknown,1
27,technician,single,tertiary,no,11862,no,no,telephone,25,may,281,5,101,1,success,0
57,retired,married,tertiary,no,1029,no,yes,cellular,8,jul,203,1,-1,0,unknown,0
56,unknown,married,unknown,no,0,no,no,unknown,20,jun,471,2,-1,0,unknown,0
49,technician,married,tertiary,no,503,no,no,unknown,1,jul,297,2,-1,0,unknown,0
36,blue-collar,single,secondary,no,90,yes,no,unknown,12,may,13,5,-1,0,unknown,0
36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,0
57,management,married,tertiary,no,2770,no,yes,telephone,21,jul,158,1,-1,0,unknown,0
38,admin.,married,secondary,no,1,yes,no,cellular,11,may,63,7,-1,0,unknown,0
51,technician,married,secondary,no,500,yes,no,cellular,20,nov,26,6,-1,0,unknown,0
39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,1
54,technician,married,secondary,no,10185,no,no,cellular,10,aug,559,1,70,2,other,1
40,unemployed,single,tertiary,no,72,no,no,cellular,30,apr,463,1,-1,0,unknown,1
51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,0
59,management,married,primary,no,0,yes,no,telephone,7,may,123,3,-1,0,unknown,0
51,management,married,tertiary,no,2635,no,no,cellular,1,sep,181,1,98,2,failure,1
43,blue-collar,married,secondary,no,57,yes,no,cellular,25,jul,188,5,-1,0,unknown,0
34,management,married,tertiary,no,1339,no,no,cellular,20,aug,255,8,-1,0,unknown,0
31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,119,1,-1,0,unknown,1
48,services,married,secondary,no,485,yes,no,cellular,21,nov,254,5,-1,0,unknown,0
56,unemployed,divorced,secondary,no,283,yes,yes,cellular,20,apr,89,3,341,2,failure,0
60,blue-collar,married,primary,no,4903,no,yes,unknown,9,jun,290,1,-1,0,unknown,0
32,blue-collar,single,tertiary,no,700,no,no,unknown,13,nov,90,1,-1,0,unknown,1
52,unemployed,married,secondary,no,105,no,no,cellular,20,nov,96,1,-1,0,unknown,0
55,services,married,secondary,no,76,no,no,cellular,5,aug,356,1,-1,0,unknown,0
29,blue-collar,single,secondary,no,0,yes,no,unknown,28,may,324,4,-1,0,unknown,0
42,unemployed,married,primary,no,11,no,no,cellular,7,jul,111,3,-1,0,unknown,0
42,management,married,tertiary,no,479,yes,no,unknown,28,may,217,2,-1,0,unknown,0
39,blue-collar,married,secondary,no,474,yes,yes,unknown,26,may,219,4,-1,0,unknown,0
32,management,married,secondary,no,134,no,no,cellular,21,aug,181,4,-1,0,unknown,0
40,services,single,secondary,yes,-306,yes,no,unknown,23,may,253,1,-1,0,unknown,0
30,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,610,1,-1,0,unknown,1
39,admin.,divorced,secondary,no,-427,yes,no,cellular,13,may,8,5,-1,0,unknown,0
25,management,single,tertiary,no,1259,no,no,cellular,12,mar,85,1,-1,0,unknown,0
57,retired,married,secondary,no,1354,no,no,cellular,31,jul,131,9,-1,0,unknown,0
47,technician,married,secondary,no,536,yes,no,cellular,18,may,778,2,336,2,success,0
55,blue-collar,married,primary,no,835,yes,no,unknown,16,jun,40,18,-1,0,unknown,0
39,entrepreneur,married,tertiary,no,2310,yes,yes,unknown,18,jun,104,1,-1,0,unknown,0
41,management,married,secondary,no,0,yes,no,cellular,2,feb,154,2,264,1,other,0
47,management,single,tertiary,no,311,yes,yes,cellular,9,nov,255,3,378,2,failure,0
38,self-employed,married,secondary,no,746,no,no,unknown,20,jun,256,3,-1,0,unknown,0
48,admin.,married,secondary,no,1208,no,no,telephone,18,nov,126,4,-1,0,unknown,0
34,management,single,tertiary,no,1012,yes,yes,cellular,15,may,109,3,-1,0,unknown,0
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,0
61,retired,married,tertiary,no,3140,yes,yes,cellular,6,aug,975,4,98,1,unknown,1
26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,unknown,0
82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,-1,0,unknown,0
27,admin.,divorced,secondary,no,2,no,yes,unknown,3,jul,472,1,-1,0,unknown,0
44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,0,unknown,0
52,blue-collar,married,secondary,no,2206,yes,no,unknown,15,may,875,5,-1,0,unknown,0
33,services,single,secondary,no,969,no,no,telephone,8,jul,107,3,-1,0,unknown,0
45,technician,married,secondary,no,3241,no,no,cellular,12,aug,84,2,-1,0,unknown,0
55,technician,married,secondary,no,303,no,yes,cellular,13,aug,261,2,-1,0,unknown,0
27,blue-collar,single,secondary,no,677,no,yes,telephone,31,jul,110,8,-1,0,unknown,0
29,admin.,married,secondary,no,-150,yes,no,unknown,6,may,328,1,-1,0,unknown,0
33,management,married,secondary,no,94,yes,no,cellular,17,jul,62,1,-1,0,unknown,0
25,technician,divorced,tertiary,no,2317,yes,no,cellular,7,may,273,4,-1,0,unknown,0
66,retired,married,secondary,no,3473,no,no,cellular,14,apr,441,2,-1,0,unknown,0
43,blue-collar,single,secondary,no,615,no,no,cellular,14,jul,97,4,-1,0,unknown,0
37,technician,divorced,secondary,no,1559,yes,no,cellular,20,nov,178,2,170,8,other,0
48,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,227,1,-1,0,unknown,0
40,management,married,tertiary,no,543,yes,no,cellular,2,feb,349,2,262,275,other,0
35,self-employed,married,secondary,no,2251,no,no,cellular,19,aug,151,8,-1,0,unknown,0
41,management,divorced,unknown,no,465,yes,no,cellular,22,jul,1508,1,-1,0,unknown,1
50,unemployed,married,secondary,no,17,no,no,unknown,20,jun,189,2,-1,0,unknown,0
33,services,married,secondary,no,881,yes,no,unknown,21,may,67,5,-1,0,unknown,0
21,student,single,secondary,no,1746,no,no,cellular,21,aug,487,2,-1,0,unknown,0
24,technician,single,secondary,no,726,no,no,cellular,8,sep,445,2,-1,0,unknown,1
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,-1,0,unknown,1
39,technician,married,secondary,no,8,no,yes,cellular,13,aug,87,2,-1,0,unknown,0
60,retired,married,primary,no,219,no,no,cellular,29,aug,235,2,-1,0,unknown,0
29,admin.,divorced,secondary,no,201,yes,no,unknown,4,jun,121,3,-1,0,unknown,0
47,management,married,tertiary,no,24312,yes,no,cellular,29,jul,187,3,-1,0,unknown,0
54,management,married,tertiary,no,0,no,no,cellular,16,jul,118,5,-1,0,unknown,0
48,blue-collar,married,secondary,no,426,yes,yes,cellular,5,feb,153,2,177,2,failure,0
47,management,married,tertiary,no,2261,no,no,cellular,31,jul,87,2,-1,0,unknown,0
53,management,divorced,secondary,no,2215,yes,yes,cellular,31,jul,88,14,-1,0,unknown,0
33,technician,married,tertiary,no,6843,no,no,cellular,20,nov,755,1,100,10,other,1
44,technician,single,tertiary,no,222,yes,yes,unknown,3,jul,89,1,-1,0,unknown,0
33,technician,single,secondary,no,7108,no,yes,cellular,21,nov,255,1,-1,0,unknown,0
55,management,married,tertiary,no,1713,no,no,cellular,27,aug,88,5,-1,0,unknown,0
32,self-employed,married,primary,no,286,yes,no,cellular,6,aug,175,1,-1,0,unknown,0
48,admin.,divorced,secondary,no,1108,yes,no,unknown,15,may,420,1,-1,0,unknown,0
27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,342,10,-1,0,unknown,0
31,management,married,tertiary,no,4924,yes,no,cellular,19,nov,316,1,182,2,failure,0
33,admin.,married,secondary,no,0,no,yes,cellular,6,feb,214,5,-1,0,unknown,0
22,student,single,secondary,no,185,no,no,cellular,8,jul,153,1,-1,0,unknown,1
34,admin.,married,secondary,no,471,yes,no,cellular,8,may,146,3,340,2,failure,0
30,blue-collar,single,secondary,no,363,no,no,cellular,28,jul,171,3,-1,0,unknown,0
31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,0
41,entrepreneur,divorced,tertiary,no,958,no,no,cellular,10,jul,72,1,-1,0,unknown,0
39,technician,single,tertiary,no,0,no,no,cellular,21,aug,121,2,-1,0,unknown,0
35,management,married,tertiary,no,-4,no,no,cellular,8,aug,129,2,-1,0,unknown,0
34,blue-collar,single,tertiary,no,-303,yes,no,cellular,18,may,17,5,355,2,failure,0
32,technician,single,secondary,no,1165,no,no,cellular,27,aug,19,23,-1,0,unknown,0
32,blue-collar,married,secondary,no,298,yes,no,unknown,29,may,142,7,-1,0,unknown,0
41,blue-collar,married,primary,no,241,yes,no,cellular,21,nov,48,1,-1,0,unknown,0
48,admin.,single,secondary,no,3531,yes,no,cellular,20,apr,81,2,287,6,failure,0
53,housemaid,single,primary,no,80,no,no,cellular,5,feb,230,2,-1,0,unknown,0
58,retired,married,secondary,no,13189,no,yes,cellular,6,aug,181,2,-1,0,unknown,0
52,technician,married,secondary,no,2206,yes,no,unknown,20,jun,20,18,-1,0,unknown,0
39,blue-collar,single,secondary,no,-480,yes,yes,cellular,2,feb,147,2,252,3,other,0
49,technician,married,secondary,no,412,no,no,cellular,19,aug,1293,8,-1,0,unknown,1
52,admin.,married,secondary,no,531,no,no,unknown,5,jun,222,1,-1,0,unknown,0
33,technician,married,secondary,yes,18,no,yes,cellular,19,aug,19,18,-1,0,unknown,0
50,technician,divorced,secondary,no,0,yes,no,cellular,14,may,109,3,92,3,failure,0
30,services,married,secondary,no,-68,yes,yes,cellular,24,jul,78,1,-1,0,unknown,0
33,admin.,single,secondary,no,375,yes,no,cellular,17,apr,151,1,-1,0,unknown,0
36,unemployed,divorced,secondary,no,2178,yes,no,cellular,30,jul,74,2,-1,0,unknown,0
34,management,single,tertiary,no,250,no,no,cellular,26,aug,64,2,-1,0,unknown,0
41,blue-collar,married,secondary,no,598,yes,no,cellular,12,may,69,3,364,11,failure,0
47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,-1,0,unknown,0
30,technician,single,secondary,no,309,no,no,cellular,13,aug,99,1,-1,0,unknown,0
48,technician,married,secondary,no,1548,no,no,cellular,28,aug,143,5,-1,0,unknown,0
36,admin.,married,tertiary,no,157,yes,no,cellular,17,apr,277,2,-1,0,unknown,0
51,management,divorced,tertiary,no,-79,yes,no,cellular,21,nov,72,1,-1,0,unknown,0
51,admin.,married,secondary,no,37,no,yes,unknown,20,jun,206,2,-1,0,unknown,0
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,1
31,services,single,secondary,no,671,yes,no,unknown,7,may,193,3,-1,0,unknown,0
43,management,married,secondary,no,17555,no,no,cellular,26,aug,14,14,-1,0,unknown,0
26,services,single,secondary,no,598,yes,no,cellular,5,feb,401,2,272,1,other,0
40,management,single,secondary,no,906,yes,no,cellular,5,may,67,4,-1,0,unknown,0
35,management,divorced,tertiary,no,160,yes,no,unknown,4,jun,141,6,-1,0,unknown,0
40,management,single,tertiary,no,-199,yes,yes,unknown,30,may,109,1,-1,0,unknown,0
52,management,married,tertiary,no,168,no,no,cellular,28,aug,165,4,-1,0,unknown,0
32,technician,single,secondary,yes,-1,no,no,cellular,29,aug,185,2,-1,0,unknown,0
28,blue-collar,single,secondary,no,56,yes,no,unknown,23,may,66,1,-1,0,unknown,0
50,technician,married,secondary,no,-70,yes,yes,cellular,28,jan,391,2,191,1,failure,0
41,blue-collar,single,secondary,yes,81,no,no,cellular,19,nov,212,3,-1,0,unknown,0
57,unemployed,married,primary,no,5126,yes,no,cellular,2,feb,113,2,-1,0,unknown,0
34,blue-collar,single,primary,yes,81,no,yes,cellular,9,feb,44,2,-1,0,unknown,0
54,retired,divorced,secondary,no,451,no,yes,cellular,18,may,42,4,280,5,failure,0
46,blue-collar,married,unknown,no,336,yes,no,cellular,14,aug,260,3,457,1,other,1
60,retired,divorced,primary,no,1017,no,no,unknown,9,jul,10,20,-1,0,unknown,0
28,blue-collar,single,secondary,yes,-2,yes,yes,cellular,13,may,172,2,364,5,failure,0
43,technician,married,tertiary,no,1485,no,no,cellular,21,aug,180,2,-1,0,unknown,0
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,1
51,admin.,divorced,secondary,no,3029,yes,yes,cellular,31,jul,118,2,-1,0,unknown,0
26,management,married,tertiary,no,265,no,no,cellular,30,jan,650,2,-1,0,unknown,0
37,management,married,tertiary,no,3794,no,no,cellular,18,aug,147,1,379,1,failure,0
56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,-1,0,unknown,0
42,self-employed,married,tertiary,no,5,yes,no,unknown,13,may,853,1,-1,0,unknown,0
48,admin.,married,secondary,no,257,yes,no,telephone,8,may,186,4,358,11,failure,0
41,technician,divorced,secondary,no,1631,yes,no,cellular,12,aug,173,2,-1,0,unknown,0
33,services,divorced,secondary,no,1529,yes,no,telephone,18,nov,41,1,-1,0,unknown,0
38,technician,single,secondary,no,2079,yes,yes,unknown,29,may,122,1,-1,0,unknown,0
60,retired,single,secondary,no,74,yes,no,telephone,28,jul,29,8,-1,0,unknown,0
56,technician,married,unknown,no,84,yes,no,cellular,13,may,65,2,370,1,failure,0
38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,0
37,admin.,married,secondary,no,10465,no,no,unknown,17,jun,144,6,-1,0,unknown,0
59,retired,married,secondary,no,1521,yes,yes,unknown,14,may,1125,2,-1,0,unknown,1
52,housemaid,married,primary,no,1466,no,yes,cellular,20,nov,150,1,-1,0,unknown,0
41,housemaid,married,primary,no,2429,no,no,cellular,28,jan,51,1,-1,0,unknown,0
41,blue-collar,married,secondary,no,13,yes,no,cellular,6,may,106,1,-1,0,unknown,0
59,management,married,tertiary,no,4152,yes,no,cellular,1,oct,67,6,141,13,failure,0
45,housemaid,married,primary,no,0,no,no,cellular,14,aug,195,2,-1,0,unknown,0
40,technician,married,secondary,no,0,yes,no,cellular,17,nov,74,2,196,1,failure,0
